x,y,height,momentum_x
0.01,0.01,7.27284,21.1842
0.03,0.01,7.27188,21.1895
0.05,0.01,7.27105,21.1941
0.07,0.01,7.27035,21.198
0.09,0.01,7.26974,21.2013
0.11,0.01,7.26923,21.2041
0.13,0.01,7.26881,21.2065
0.15,0.01,7.26846,21.2084
0.17,0.01,7.26818,21.21
0.19,0.01,7.26795,21.2112
0.21,0.01,7.26777,21.2122
0.23,0.01,7.26763,21.213
0.25,0.01,7.26752,21.2136
0.27,0.01,7.26745,21.214
0.29,0.01,7.2674,21.2143
0.31,0.01,7.26736,21.2145
0.33,0.01,7.26735,21.2146
0.35,0.01,7.26734,21.2146
0.37,0.01,7.26735,21.2146
0.39,0.01,7.26736,21.2145
0.41,0.01,7.26738,21.2144
0.43,0.01,7.2674,21.2143
0.45,0.01,7.26743,21.2141
0.47,0.01,7.26746,21.214
0.49,0.01,7.26749,21.2138
0.51,0.01,7.26752,21.2137
0.53,0.01,7.26754,21.2135
0.55,0.01,7.26757,21.2134
0.57,0.01,7.2676,21.2132
0.59,0.01,7.26763,21.2131
0.61,0.01,7.26766,21.2129
0.63,0.01,7.26768,21.2128
0.65,0.01,7.2677,21.2127
0.67,0.01,7.26773,21.2125
0.69,0.01,7.26775,21.2124
0.71,0.01,7.26777,21.2123
0.73,0.01,7.26779,21.2122
0.75,0.01,7.26781,21.2121
0.77,0.01,7.26783,21.212
0.79,0.01,7.26784,21.2119
0.81,0.01,7.26786,21.2118
0.83,0.01,7.26787,21.2118
0.85,0.01,7.26789,21.2117
0.87,0.01,7.2679,21.2116
0.89,0.01,7.26791,21.2116
0.91,0.01,7.26793,21.2115
0.93,0.01,7.26794,21.2114
0.95,0.01,7.26795,21.2114
0.97,0.01,7.26796,21.2113
0.99,0.01,7.26797,21.2113
1.01,0.01,7.26798,21.2112
1.03,0.01,7.26799,21.2112
1.05,0.01,7.268,21.2112
1.07,0.01,7.26801,21.2111
1.09,0.01,7.26802,21.2111
1.11,0.01,7.26803,21.2111
1.13,0.01,7.26804,21.211
1.15,0.01,7.26805,21.211
1.17,0.01,7.26806,21.2109
1.19,0.01,7.26807,21.2109
1.21,0.01,7.26807,21.2109
1.23,0.01,7.26808,21.2109
1.25,0.01,7.26809,21.2108
1.27,0.01,7.26809,21.2108
1.29,0.01,7.2681,21.2108
1.31,0.01,7.2681,21.2108
1.33,0.01,7.26811,21.2108
1.35,0.01,7.26811,21.2108
1.37,0.01,7.26812,21.2108
1.39,0.01,7.26812,21.2108
1.41,0.01,7.26813,21.2108
1.43,0.01,7.26813,21.2107
1.45,0.01,7.26814,21.2107
1.47,0.01,7.26814,21.2107
1.49,0.01,7.26815,21.2107
1.51,0.01,7.26815,21.2107
1.53,0.01,7.26816,21.2107
1.55,0.01,7.26816,21.2107
1.57,0.01,7.26817,21.2107
1.59,0.01,7.26817,21.2107
1.61,0.01,7.26818,21.2107
1.63,0.01,7.26818,21.2107
1.65,0.01,7.26819,21.2106
1.67,0.01,7.26819,21.2106
1.69,0.01,7.26819,21.2106
1.71,0.01,7.2682,21.2106
1.73,0.01,7.2682,21.2106
1.75,0.01,7.2682,21.2106
1.77,0.01,7.26821,21.2106
1.79,0.01,7.26821,21.2106
1.81,0.01,7.26822,21.2107
1.83,0.01,7.26822,21.2107
1.85,0.01,7.26822,21.2107
1.87,0.01,7.26822,21.2107
1.89,0.01,7.26823,21.2107
1.91,0.01,7.26823,21.2107
1.93,0.01,7.26823,21.2108
1.95,0.01,7.26823,21.2108
1.97,0.01,7.26824,21.2108
1.99,0.01,7.26824,21.2108
2.01,0.01,7.26824,21.2108
2.03,0.01,7.26824,21.2108
2.05,0.01,7.26825,21.2109
2.07,0.01,7.26825,21.2109
2.09,0.01,7.26825,21.2109
2.11,0.01,7.26825,21.2109
2.13,0.01,7.26826,21.2109
2.15,0.01,7.26826,21.2109
2.17,0.01,7.26826,21.211
2.19,0.01,7.26826,21.211
2.21,0.01,7.26827,21.211
2.23,0.01,7.26827,21.211
2.25,0.01,7.26827,21.211
2.27,0.01,7.26827,21.2111
2.29,0.01,7.26828,21.2111
2.31,0.01,7.26828,21.2111
2.33,0.01,7.26828,21.2111
2.35,0.01,7.26828,21.2111
2.37,0.01,7.26829,21.2111
2.39,0.01,7.26829,21.2112
2.41,0.01,7.26829,21.2112
2.43,0.01,7.26829,21.2112
2.45,0.01,7.26829,21.2112
2.47,0.01,7.2683,21.2112
2.49,0.01,7.2683,21.2113
2.51,0.01,7.2683,21.2113
2.53,0.01,7.2683,21.2113
2.55,0.01,7.26831,21.2113
2.57,0.01,7.26831,21.2113
2.59,0.01,7.26831,21.2113
2.61,0.01,7.26831,21.2114
2.63,0.01,7.26832,21.2114
2.65,0.01,7.26832,21.2114
2.67,0.01,7.26832,21.2114
2.69,0.01,7.26832,21.2114
2.71,0.01,7.26833,21.2115
2.73,0.01,7.26833,21.2115
2.75,0.01,7.26833,21.2115
2.77,0.01,7.26833,21.2115
2.79,0.01,7.26833,21.2115
2.81,0.01,7.26834,21.2116
2.83,0.01,7.26834,21.2116
2.85,0.01,7.26834,21.2116
2.87,0.01,7.26834,21.2116
2.89,0.01,7.26835,21.2116
2.91,0.01,7.26835,21.2117
2.93,0.01,7.26835,21.2117
2.95,0.01,7.26835,21.2117
2.97,0.01,7.26836,21.2117
2.99,0.01,7.26836,21.2118
3.01,0.01,7.26836,21.2118
3.03,0.01,7.26837,21.2118
3.05,0.01,7.26837,21.2119
3.07,0.01,7.26837,21.2119
3.09,0.01,7.26838,21.2119
3.11,0.01,7.26838,21.2119
3.13,0.01,7.26838,21.212
3.15,0.01,7.26839,21.212
3.17,0.01,7.26839,21.212
3.19,0.01,7.26839,21.2121
3.21,0.01,7.26839,21.2121
3.23,0.01,7.2684,21.2121
3.25,0.01,7.2684,21.2122
3.27,0.01,7.2684,21.2122
3.29,0.01,7.26841,21.2122
3.31,0.01,7.26841,21.2123
3.33,0.01,7.26841,21.2123
3.35,0.01,7.26842,21.2123
3.37,0.01,7.26842,21.2123
3.39,0.01,7.26842,21.2124
3.41,0.01,7.26842,21.2124
3.43,0.01,7.26843,21.2124
3.45,0.01,7.26843,21.2125
3.47,0.01,7.26843,21.2125
3.49,0.01,7.26844,21.2125
3.51,0.01,7.26844,21.2125
3.53,0.01,7.26844,21.2126
3.55,0.01,7.26845,21.2126
3.57,0.01,7.26845,21.2126
3.59,0.01,7.26845,21.2127
3.61,0.01,7.26846,21.2127
3.63,0.01,7.26846,21.2127
3.65,0.01,7.26846,21.2128
3.67,0.01,7.26846,21.2128
3.69,0.01,7.26847,21.2128
3.71,0.01,7.26847,21.2129
3.73,0.01,7.26847,21.2129
3.75,0.01,7.26847,21.2129
3.77,0.01,7.26848,21.213
3.79,0.01,7.26848,21.213
3.81,0.01,7.26848,21.213
3.83,0.01,7.26848,21.2131
3.85,0.01,7.26849,21.2131
3.87,0.01,7.26849,21.2131
3.89,0.01,7.26849,21.2132
3.91,0.01,7.26849,21.2132
3.93,0.01,7.2685,21.2132
3.95,0.01,7.2685,21.2133
3.97,0.01,7.2685,21.2133
3.99,0.01,7.2685,21.2133
4.01,0.01,7.26851,21.2134
4.03,0.01,7.26851,21.2134
4.05,0.01,7.26851,21.2134
4.07,0.01,7.26852,21.2135
4.09,0.01,7.26852,21.2135
4.11,0.01,7.26852,21.2135
4.13,0.01,7.26852,21.2136
4.15,0.01,7.26853,21.2136
4.17,0.01,7.26853,21.2136
4.19,0.01,7.26853,21.2137
4.21,0.01,7.26854,21.2137
4.23,0.01,7.26854,21.2137
4.25,0.01,7.26854,21.2137
4.27,0.01,7.26855,21.2138
4.29,0.01,7.26855,21.2138
4.31,0.01,7.26855,21.2138
4.33,0.01,7.26855,21.2139
4.35,0.01,7.26856,21.2139
4.37,0.01,7.26856,21.2139
4.39,0.01,7.26856,21.214
4.41,0.01,7.26857,21.214
4.43,0.01,7.26857,21.214
4.45,0.01,7.26857,21.2141
4.47,0.01,7.26857,21.2141
4.49,0.01,7.26858,21.2141
4.51,0.01,7.26858,21.2142
4.53,0.01,7.26858,21.2142
4.55,0.01,7.26859,21.2142
4.57,0.01,7.26859,21.2143
4.59,0.01,7.26859,21.2143
4.61,0.01,7.26859,21.2143
4.63,0.01,7.2686,21.2143
4.65,0.01,7.2686,21.2144
4.67,0.01,7.2686,21.2144
4.69,0.01,7.26861,21.2144
4.71,0.01,7.26861,21.2144
4.73,0.01,7.26861,21.2145
4.75,0.01,7.26861,21.2145
4.77,0.01,7.26862,21.2145
4.79,0.01,7.26862,21.2145
4.81,0.01,7.26862,21.2146
4.83,0.01,7.26863,21.2146
4.85,0.01,7.26863,21.2146
4.87,0.01,7.26863,21.2146
4.89,0.01,7.26863,21.2147
4.91,0.01,7.26864,21.2147
4.93,0.01,7.26864,21.2147
4.95,0.01,7.26864,21.2147
4.97,0.01,7.26864,21.2148
4.99,0.01,7.26865,21.2148
5.01,0.01,7.26865,21.2148
5.03,0.01,7.26865,21.2148
5.05,0.01,7.26866,21.2148
5.07,0.01,7.26866,21.2149
5.09,0.01,7.26866,21.2149
5.11,0.01,7.26866,21.2149
5.13,0.01,7.26867,21.2149
5.15,0.01,7.26867,21.215
5.17,0.01,7.26867,21.215
5.19,0.01,7.26867,21.215
5.21,0.01,7.26868,21.215
5.23,0.01,7.26868,21.2151
5.25,0.01,7.26868,21.2151
5.27,0.01,7.26869,21.2151
5.29,0.01,7.26869,21.2151
5.31,0.01,7.26869,21.2152
5.33,0.01,7.26869,21.2152
5.35,0.01,7.2687,21.2152
5.37,0.01,7.2687,21.2152
5.39,0.01,7.2687,21.2152
5.41,0.01,7.2687,21.2153
